time_format,pm2_5,pm10,co,o3,humidity,temperature
2023-09-16 01:00:00,0.2641509433962264,15.0,14.0,,57.8,11.1
2023-09-16 02:00:00,0.2641509433962264,17.0,15.0,,59.0,11.0
2023-09-16 03:00:00,0.2830188679245283,20.0,15.0,,60.6,9.8
2023-09-16 04:00:00,0.32075471698113206,19.0,13.0,,66.2,8.9
2023-09-16 05:00:00,0.3773584905660377,24.0,16.0,,67.0,8.5
2023-09-16 06:00:00,0.3962264150943396,28.0,16.0,,65.1,9.2
2023-09-16 07:00:00,0.5471698113207547,32.0,17.0,,57.4,13.2
2023-09-16 08:00:00,0.4528301886792453,32.0,19.0,,52.0,16.6
2023-09-16 09:00:00,0.3584905660377358,24.0,15.0,,43.3,20.0
2023-09-16 10:00:00,0.2358490566037736,16.0,15.5,,39.55,23.35
2023-09-16 11:00:00,0.1320754716981132,7.0,13.5,,35.75,23.4
2023-09-16 12:00:00,0.1509433962264151,8.0,15.5,,34.55,25.0
2023-09-16 13:00:00,0.07547169811320754,5.5,12.5,,34.95,24.0
2023-09-16 14:00:00,0.09433962264150943,6.0,14.5,,34.5,24.5
2023-09-16 15:00:00,0.09433962264150943,5.0,14.5,,30.35,27.6
2023-09-16 16:00:00,0.1320754716981132,7.0,15.5,,33.2,24.5
2023-09-16 17:00:00,0.1509433962264151,9.0,18.0,,37.2,20.4
2023-09-16 18:00:00,0.32075471698113206,19.5,13.5,,50.75,17.0
2023-09-16 19:00:00,0.2641509433962264,14.0,16.0,,54.0,15.9
2023-09-16 20:00:00,0.2641509433962264,15.0,18.0,,55.9,15.5
2023-09-16 21:00:00,0.3018867924528302,21.5,17.5,,59.55,14.850000000000001
2023-09-16 22:00:00,0.2830188679245283,17.0,14.5,,61.650000000000006,13.55
2023-09-16 23:00:00,0.3018867924528302,16.0,16.5,,65.35,12.149999999999999
2023-09-17 00:00:00,0.3584905660377358,23.0,17.0,,66.2,11.3
2023-09-17 01:00:00,0.2641509433962264,16.0,17.0,,66.2,10.5
2023-09-17 02:00:00,0.29245283018867924,20.5,15.0,,67.1,10.05
2023-09-17 03:00:00,0.32075471698113206,19.5,15.5,,69.6,9.3
2023-09-17 04:00:00,0.33962264150943394,21.0,13.0,,71.3,8.5
2023-09-17 05:00:00,0.4716981132075472,30.0,15.5,,71.5,8.7
2023-09-17 06:00:00,0.49056603773584906,34.0,12.0,,74.0,8.5
2023-09-17 07:00:00,0.5094339622641509,34.5,13.5,,67.6,11.0
2023-09-17 08:00:00,0.43396226415094336,30.0,16.5,,55.9,16.55
2023-09-17 09:00:00,0.3584905660377358,21.5,17.5,,54.900000000000006,16.15
2023-09-17 10:00:00,0.3018867924528302,16.0,14.0,,49.8,18.3
2023-09-17 11:00:00,0.32075471698113206,18.0,16.0,,49.2,16.6
2023-09-17 12:00:00,0.05660377358490566,3.0,18.5,,55.3,17.4
2023-09-17 13:00:00,0.05660377358490566,3.0,16.5,,44.45,18.45
2023-09-17 14:00:00,0.07547169811320754,4.0,16.0,,44.150000000000006,18.799999999999997
2023-09-17 15:00:00,0.018867924528301886,1.0,19.0,,45.1,17.6
2023-09-17 16:00:00,0.09433962264150943,5.0,19.0,,44.6,16.5
2023-09-17 17:00:00,0.1320754716981132,8.0,12.0,,48.1,15.5
2023-09-17 18:00:00,0.22641509433962265,14.0,14.5,,52.45,13.95
2023-09-17 19:00:00,0.22641509433962265,14.0,15.5,,54.45,13.05
2023-09-17 20:00:00,0.20754716981132074,12.0,13.0,,57.7,12.2
2023-09-17 21:00:00,0.20754716981132074,13.0,16.0,,59.9,10.9
2023-09-17 22:00:00,0.1509433962264151,8.0,21.0,,62.2,10.1
2023-09-17 23:00:00,0.1320754716981132,7.0,16.0,,64.7,9.4
2023-09-18 00:00:00,0.20754716981132074,22.0,14.0,,65.0,9.2
2023-09-18 01:00:00,0.3018867924528302,21.0,19.0,,66.9,9.1
2023-09-18 02:00:00,0.3773584905660377,25.0,19.5,,67.3,9.4
2023-09-18 03:00:00,0.32075471698113206,21.0,16.0,,68.9,9.1
2023-09-18 04:00:00,0.38679245283018865,27.5,17.0,,68.0,9.35
2023-09-18 05:00:00,0.5094339622641509,31.0,18.0,,70.5,9.5
2023-09-18 06:00:00,0.5283018867924528,35.0,13.0,,68.9,10.2
2023-09-18 07:00:00,0.6415094339622641,49.0,13.0,,66.0,11.6
2023-09-18 08:00:00,0.6037735849056604,36.0,16.0,,56.7,15.4
2023-09-18 09:00:00,0.4716981132075472,32.0,15.0,,51.349999999999994,18.05
2023-09-18 10:00:00,0.3113207547169811,23.0,16.0,,44.55,18.6
2023-09-18 11:00:00,0.2830188679245283,23.0,15.0,,45.1,18.0
2023-09-18 12:00:00,0.3962264150943396,23.0,16.0,,43.0,18.8
2023-09-18 13:00:00,0.3962264150943396,22.0,13.5,,40.0,20.45
2023-09-18 14:00:00,0.43396226415094336,28.0,16.0,,40.4,19.2
2023-09-18 15:00:00,0.33962264150943394,23.0,15.0,,36.7,22.1
2023-09-18 16:00:00,0.3490566037735849,21.0,18.5,,38.05,20.4
2023-09-18 17:00:00,0.4528301886792453,34.0,17.5,,42.15,16.35
2023-09-18 18:00:00,0.5566037735849056,37.5,16.5,,47.95,14.45
2023-09-18 19:00:00,0.5471698113207547,35.0,17.0,,50.6,13.2
2023-09-18 20:00:00,0.5094339622641509,35.0,18.0,,53.5,12.5
2023-09-18 21:00:00,0.5283018867924528,32.0,18.0,,57.0,12.5
2023-09-18 22:00:00,0.5849056603773585,43.0,11.0,,59.9,11.9
2023-09-18 23:00:00,0.5094339622641509,30.0,13.0,,62.5,10.5
2023-09-19 00:00:00,0.32075471698113206,25.0,16.0,,62.7,10.4
2023-09-19 01:00:00,0.5471698113207547,34.0,13.5,,62.55,10.5
2023-09-19 02:00:00,0.5471698113207547,35.0,14.0,,68.1,9.6
2023-09-19 03:00:00,0.4528301886792453,30.0,14.0,,68.3,9.4
2023-09-19 04:00:00,0.4433962264150943,29.5,16.0,,66.85,9.8
2023-09-19 05:00:00,0.6037735849056604,42.0,15.5,,67.80000000000001,9.6
2023-09-19 06:00:00,0.6415094339622641,45.0,10.0,,67.5,9.4
2023-09-19 07:00:00,0.7169811320754716,49.0,17.5,,63.5,11.8
2023-09-19 08:00:00,0.6981132075471698,50.0,16.5,,55.95,15.9
2023-09-19 09:00:00,0.6698113207547169,46.5,16.5,,54.85,16.0
2023-09-19 10:00:00,0.3584905660377358,21.0,19.5,,47.349999999999994,19.1
2023-09-19 11:00:00,0.24528301886792453,15.0,20.5,,43.3,20.1
2023-09-19 12:00:00,0.20754716981132074,11.0,15.5,,44.2,18.15
2023-09-19 13:00:00,0.11320754716981132,6.0,17.0,,50.0,16.9
2023-09-19 14:00:00,0.1509433962264151,8.0,17.0,,39.8,21.2
2023-09-19 15:00:00,0.1509433962264151,9.5,10.5,,39.75,19.6
2023-09-19 16:00:00,0.18867924528301885,11.0,14.5,,38.8,19.049999999999997
2023-09-19 17:00:00,0.22641509433962265,13.5,12.0,,19.7,7.9
2023-09-19 18:00:00,0.2830188679245283,15.0,11.0,,45.8,14.649999999999999
2023-09-19 19:00:00,0.33962264150943394,23.0,11.5,,50.849999999999994,12.95
2023-09-19 20:00:00,0.4716981132075472,31.0,16.0,,53.1,12.1
2023-09-19 21:00:00,0.2641509433962264,15.0,16.0,,57.0,11.0
2023-09-19 22:00:00,0.32075471698113206,18.0,17.0,,58.4,10.1
2023-09-19 23:00:00,0.32075471698113206,18.0,16.5,,61.0,9.0
2023-09-20 00:00:00,0.18867924528301885,17.0,21.0,,64.0,8.0
2023-09-20 01:00:00,0.2830188679245283,16.0,16.0,,64.8,7.3
2023-09-20 02:00:00,0.2641509433962264,16.0,18.0,,68.3,6.4
2023-09-20 03:00:00,0.22641509433962265,13.0,16.0,,68.8,6.0
2023-09-20 04:00:00,0.3018867924528302,26.0,13.5,,70.55,5.5
2023-09-20 05:00:00,0.5,38.0,15.5,,71.6,5.3
2023-09-20 06:00:00,0.660377358490566,50.5,13.5,,72.0,5.45
2023-09-20 07:00:00,0.7358490566037735,53.0,13.0,,68.4,7.4
2023-09-20 08:00:00,0.7358490566037735,53.0,16.0,,60.5,11.9
2023-09-20 09:00:00,0.4716981132075472,29.0,16.0,,46.5,18.8
2023-09-20 10:00:00,0.2830188679245283,22.0,17.5,,41.6,19.4
2023-09-20 11:00:00,0.2641509433962264,25.0,16.5,,40.65,19.4
2023-09-20 12:00:00,0.1509433962264151,10.0,15.5,,38.5,20.25
2023-09-20 13:00:00,0.1320754716981132,8.0,21.0,,37.2,20.8
2023-09-20 14:00:00,0.1320754716981132,8.0,17.5,,36.45,21.299999999999997
2023-09-20 15:00:00,0.11320754716981132,7.0,13.0,,34.8,22.0
2023-09-20 16:00:00,0.11320754716981132,9.0,14.0,,34.8,22.5
2023-09-20 17:00:00,0.1509433962264151,8.0,17.0,,37.6,18.2
2023-09-20 18:00:00,0.22641509433962265,14.0,15.0,,44.0,15.7
2023-09-20 19:00:00,0.3018867924528302,25.0,14.5,,47.0,13.45
2023-09-20 20:00:00,0.20754716981132074,14.0,14.5,,52.0,12.2
2023-09-20 21:00:00,0.22641509433962265,13.5,12.5,,53.55,11.7
2023-09-20 22:00:00,0.22641509433962265,15.0,16.0,,56.3,10.3
2023-09-20 23:00:00,0.24528301886792453,16.0,12.0,,58.3,9.2
2023-09-21 00:00:00,0.18867924528301885,13.0,13.5,,60.7,8.3
2023-09-21 01:00:00,0.18867924528301885,13.0,13.0,,63.25,7.5
2023-09-21 02:00:00,0.2830188679245283,19.0,17.0,,66.5,6.6
2023-09-21 03:00:00,0.24528301886792453,15.0,17.5,,67.7,6.3
2023-09-21 04:00:00,0.33962264150943394,23.0,16.5,,68.2,5.65
2023-09-21 05:00:00,0.43396226415094336,31.5,18.5,,69.8,5.1
2023-09-21 06:00:00,0.6226415094339622,49.0,17.0,,68.8,5.2
2023-09-21 07:00:00,0.660377358490566,49.0,15.0,,64.9,7.2
2023-09-21 08:00:00,0.6981132075471698,48.0,14.0,,58.5,12.2
2023-09-21 09:00:00,0.4528301886792453,31.0,13.0,,46.2,17.3
2023-09-21 10:00:00,0.22641509433962265,12.0,14.0,,34.2,23.8
2023-09-21 11:00:00,0.14150943396226415,8.5,16.5,,34.4,23.0
2023-09-21 12:00:00,0.12264150943396226,7.0,16.5,,31.3,24.9
2023-09-21 13:00:00,0.1509433962264151,9.0,18.0,,32.3,23.4
2023-09-21 14:00:00,0.1509433962264151,9.0,15.0,,31.95,25.25
2023-09-21 15:00:00,0.1320754716981132,8.0,12.0,,30.5,23.4
2023-09-21 16:00:00,0.16981132075471697,11.0,18.5,,33.05,21.2
2023-09-21 17:00:00,0.22641509433962265,13.0,10.5,,37.1,19.35
2023-09-21 18:00:00,0.2641509433962264,16.0,18.0,,43.3,17.2
2023-09-21 19:00:00,0.27358490566037735,16.0,11.5,,48.35,15.55
2023-09-21 20:00:00,0.2830188679245283,15.5,17.0,,53.900000000000006,12.95
2023-09-21 21:00:00,0.2641509433962264,14.5,15.5,,57.05,11.95
2023-09-21 22:00:00,0.20754716981132074,12.0,14.0,,58.5,11.1
2023-09-21 23:00:00,0.20754716981132074,13.0,16.0,,59.7,10.3
2023-09-22 00:00:00,0.16981132075471697,17.0,14.5,,62.2,9.55
2023-09-22 01:00:00,0.20754716981132074,14.0,16.0,,65.3,8.8
2023-09-22 02:00:00,0.20754716981132074,14.0,14.0,,65.4,8.3
2023-09-22 03:00:00,0.40566037735849053,24.5,14.5,,69.55,7.35
2023-09-22 04:00:00,0.24528301886792453,16.0,14.0,,69.3,7.1
2023-09-22 05:00:00,0.4716981132075472,33.0,13.5,,71.4,6.3
2023-09-22 06:00:00,0.4528301886792453,33.0,17.0,,71.3,6.0
2023-09-22 07:00:00,0.660377358490566,49.5,13.5,,62.400000000000006,10.65
2023-09-22 08:00:00,0.5566037735849056,41.0,18.0,,53.2,16.1
2023-09-22 09:00:00,0.49056603773584906,28.0,14.0,,44.5,20.9
2023-09-22 10:00:00,0.22641509433962265,13.0,19.5,,37.0,25.2
2023-09-22 11:00:00,0.16981132075471697,12.0,19.0,,30.1,27.3
2023-09-22 12:00:00,0.18867924528301885,12.0,17.5,,27.799999999999997,29.25
2023-09-22 13:00:00,0.1509433962264151,8.0,17.0,,27.7,30.1
2023-09-22 14:00:00,0.1320754716981132,8.0,14.0,,25.9,30.6
2023-09-22 15:00:00,0.3018867924528302,18.0,14.0,,36.8,20.5
2023-09-22 16:00:00,0.2830188679245283,17.0,14.0,,46.4,16.7
2023-09-22 17:00:00,0.2641509433962264,16.0,13.0,,57.5,13.8
2023-09-22 18:00:00,0.16981132075471697,11.5,13.5,,65.0,12.649999999999999
2023-09-22 19:00:00,0.20754716981132074,12.0,14.0,,66.3,12.7
2023-09-22 20:00:00,0.3018867924528302,18.0,13.0,,66.6,12.8
2023-09-22 21:00:00,0.3584905660377358,20.0,19.0,,70.7,12.4
2023-09-22 22:00:00,0.2830188679245283,19.0,17.0,,71.5,12.5
2023-09-22 23:00:00,0.24528301886792453,13.0,16.5,,71.8,12.25
2023-09-23 00:00:00,0.4716981132075472,28.0,16.0,,72.4,12.2
2023-09-23 01:00:00,0.4716981132075472,25.0,14.5,,72.9,11.9
2023-09-23 02:00:00,0.5283018867924528,34.0,16.0,,74.4,11.0
2023-09-23 03:00:00,0.4528301886792453,29.0,14.0,,74.5,10.5
2023-09-23 04:00:00,0.32075471698113206,18.0,15.5,,74.75,9.7
2023-09-23 05:00:00,0.43396226415094336,23.0,14.0,,74.2,9.8
2023-09-23 06:00:00,0.830188679245283,58.0,19.0,,73.5,10.1
2023-09-23 07:00:00,0.8018867924528301,57.5,15.5,,68.6,13.35
2023-09-23 08:00:00,0.7735849056603773,53.5,16.5,,59.95,17.8
2023-09-23 09:00:00,0.6981132075471698,51.5,15.5,,52.05,20.25
2023-09-23 10:00:00,0.2830188679245283,17.5,18.5,,40.6,23.799999999999997
2023-09-23 11:00:00,0.18867924528301885,11.0,16.0,,35.4,26.8
2023-09-23 12:00:00,0.11320754716981132,7.0,18.0,,33.6,26.9
2023-09-23 13:00:00,0.11320754716981132,6.5,16.5,,43.0,21.200000000000003
2023-09-23 14:00:00,0.09433962264150943,5.0,15.0,,44.3,20.1
2023-09-23 15:00:00,0.1981132075471698,13.5,15.5,,42.9,21.75
2023-09-23 16:00:00,0.16981132075471697,9.0,16.0,,42.8,21.3
2023-09-23 17:00:00,0.18867924528301885,10.0,18.5,,46.95,19.35
2023-09-23 18:00:00,0.1981132075471698,12.5,16.5,,49.849999999999994,17.6
2023-09-23 19:00:00,0.1509433962264151,11.0,15.0,,53.6,17.1
2023-09-23 20:00:00,0.16981132075471697,9.0,16.0,,55.3,16.8
2023-09-23 21:00:00,0.04716981132075471,4.0,14.5,,57.25,14.6
2023-09-23 22:00:00,0.018867924528301886,4.0,16.0,,68.5,12.1
2023-09-23 23:00:00,0.03773584905660377,3.0,13.0,,73.3,11.9
2023-09-24 00:00:00,0.07547169811320754,4.0,18.0,,75.6,12.0
2023-09-24 01:00:00,0.05660377358490566,4.0,17.0,,75.9,11.7
2023-09-24 02:00:00,0.0,0.0,18.0,,76.0,11.5
2023-09-24 03:00:00,0.05660377358490566,3.0,17.0,,77.2,11.4
2023-09-24 04:00:00,0.05660377358490566,3.0,16.0,,76.7,11.3
2023-09-24 05:00:00,0.1509433962264151,8.0,17.0,,78.0,11.2
2023-09-24 06:00:00,0.1981132075471698,12.0,16.5,,77.95,10.9
2023-09-24 07:00:00,0.46226415094339623,35.5,19.5,,75.9,12.05
2023-09-24 08:00:00,0.3773584905660377,23.0,12.5,,61.4,17.7
2023-09-24 09:00:00,0.1509433962264151,13.0,14.0,,52.650000000000006,19.7
2023-09-24 10:00:00,0.1509433962264151,13.0,15.0,,47.7,21.6
2023-09-24 11:00:00,0.3018867924528302,20.5,14.5,,50.3,19.450000000000003
2023-09-24 12:00:00,0.1792452830188679,10.0,11.5,,48.599999999999994,20.2
2023-09-24 13:00:00,0.1320754716981132,9.0,17.0,,49.1,20.7
2023-09-24 14:00:00,0.05660377358490566,3.0,14.5,,46.05,21.65
2023-09-24 15:00:00,0.03773584905660377,2.5,11.5,,45.5,19.7
2023-09-24 16:00:00,0.04716981132075471,4.0,14.5,,64.0,15.3
2023-09-24 17:00:00,0.07547169811320754,5.0,16.0,,65.4,14.7
2023-09-24 18:00:00,0.11320754716981132,6.0,15.0,,67.8,14.5
2023-09-24 19:00:00,0.14150943396226415,9.5,18.5,,69.2,13.8
2023-09-24 20:00:00,0.11320754716981132,6.0,19.5,,71.65,13.0
2023-09-24 21:00:00,0.05660377358490566,4.0,18.0,,72.7,12.2
2023-09-24 22:00:00,0.07547169811320754,5.0,14.0,,73.6,12.1
2023-09-24 23:00:00,0.07547169811320754,4.0,14.5,,74.4,11.350000000000001
2023-09-25 00:00:00,0.05660377358490566,4.0,15.5,,75.3,11.1
2023-09-25 01:00:00,0.03773584905660377,3.0,16.0,,76.1,10.8
2023-09-25 02:00:00,0.09433962264150943,5.0,15.0,,75.7,11.0
2023-09-25 03:00:00,0.14150943396226415,9.0,12.5,,75.2,10.45
2023-09-25 04:00:00,0.20754716981132074,13.0,13.5,,77.0,9.850000000000001
2023-09-25 05:00:00,0.2830188679245283,19.0,13.0,,79.1,9.0
2023-09-25 06:00:00,0.4716981132075472,30.5,17.5,,78.95,9.5
2023-09-25 07:00:00,0.5471698113207547,33.0,18.0,,71.1,12.9
2023-09-25 08:00:00,0.7169811320754716,49.0,17.0,,67.1,13.6
2023-09-25 09:00:00,0.49056603773584906,34.0,15.0,,58.5,19.4
2023-09-25 10:00:00,0.18867924528301885,12.0,16.0,,50.1,20.8
2023-09-25 11:00:00,0.09433962264150943,6.0,15.5,,45.4,22.2
2023-09-25 12:00:00,0.03773584905660377,2.0,17.0,,40.55,22.75
2023-09-25 13:00:00,0.018867924528301886,2.0,15.0,,40.6,23.3
2023-09-25 14:00:00,0.03773584905660377,2.0,12.0,,37.2,24.9
2023-09-25 15:00:00,0.03773584905660377,2.0,16.5,,39.3,21.1
2023-09-25 16:00:00,0.0660377358490566,5.0,14.0,,39.6,21.549999999999997
2023-09-25 17:00:00,0.11320754716981132,8.0,16.0,,40.4,18.9
2023-09-25 18:00:00,0.22641509433962265,16.0,12.0,,47.7,16.4
2023-09-25 19:00:00,0.24528301886792453,15.0,20.0,,52.7,15.0
2023-09-25 20:00:00,0.1981132075471698,12.0,17.5,,57.349999999999994,13.2
2023-09-25 21:00:00,0.11320754716981132,8.0,16.0,,60.6,12.3
2023-09-25 22:00:00,0.16981132075471697,9.0,19.5,,63.15,11.5
2023-09-25 23:00:00,0.05660377358490566,3.0,16.0,,66.6,10.4
2023-09-26 00:00:00,0.07547169811320754,5.0,15.5,,67.9,9.6
2023-09-26 01:00:00,0.07547169811320754,4.0,18.5,,69.85,9.4
2023-09-26 02:00:00,0.16037735849056603,10.0,16.0,,71.05,9.1
2023-09-26 03:00:00,0.09433962264150943,5.5,13.5,,73.4,8.4
2023-09-26 04:00:00,0.32075471698113206,20.0,14.0,,73.4,7.7
2023-09-26 05:00:00,0.33962264150943394,24.0,15.0,,75.1,7.3
2023-09-26 06:00:00,0.6226415094339622,48.0,13.0,,77.8,7.1
2023-09-26 07:00:00,0.6792452830188679,48.0,18.0,,70.7,10.6
2023-09-26 08:00:00,0.330188679245283,22.0,14.5,,57.5,17.0
2023-09-26 09:00:00,0.33962264150943394,20.0,20.0,,47.6,20.6
2023-09-26 10:00:00,0.1792452830188679,10.5,17.0,,37.95,25.700000000000003
2023-09-26 11:00:00,0.1509433962264151,10.0,18.0,,35.6,27.7
2023-09-26 12:00:00,0.24528301886792453,17.0,18.0,,32.95,25.85
2023-09-26 13:00:00,0.03773584905660377,2.0,18.0,,31.1,29.1
2023-09-26 14:00:00,0.03773584905660377,2.0,16.5,,28.5,29.75
2023-09-26 15:00:00,0.09433962264150943,6.5,15.5,,32.150000000000006,24.35
2023-09-26 16:00:00,0.09433962264150943,7.0,20.0,,34.7,24.6
2023-09-26 17:00:00,0.32075471698113206,24.0,14.0,,47.35,19.8
2023-09-26 18:00:00,0.22641509433962265,15.0,19.0,,51.9,17.3
2023-09-26 19:00:00,0.18867924528301885,13.0,14.0,,58.6,15.7
2023-09-26 20:00:00,0.16981132075471697,9.0,15.0,,61.3,14.4
2023-09-26 21:00:00,0.16981132075471697,10.0,15.5,,62.4,14.4
2023-09-26 22:00:00,0.18867924528301885,10.5,13.5,,63.55,14.4
2023-09-26 23:00:00,0.22641509433962265,12.0,12.5,,64.05,13.5
2023-09-27 00:00:00,0.22641509433962265,12.0,17.0,,68.1,12.9
2023-09-27 01:00:00,0.20754716981132074,11.5,17.5,,68.5,12.350000000000001
2023-09-27 02:00:00,0.2358490566037736,14.5,17.5,,70.6,12.3
2023-09-27 03:00:00,0.22641509433962265,22.0,17.0,,70.4,12.3
2023-09-27 04:00:00,0.24528301886792453,14.0,15.0,,71.7,11.8
2023-09-27 05:00:00,0.16981132075471697,9.0,19.0,,74.15,11.0
2023-09-27 06:00:00,0.49056603773584906,32.0,15.5,,72.9,12.0
2023-09-27 07:00:00,0.6037735849056604,41.0,14.0,,68.9,13.6
2023-09-27 08:00:00,0.5849056603773585,40.0,15.0,,58.6,17.8
2023-09-27 09:00:00,0.4716981132075472,35.0,13.0,,51.65,20.700000000000003
2023-09-27 10:00:00,0.3773584905660377,22.0,16.0,,39.9,26.0
2023-09-27 11:00:00,0.20754716981132074,12.0,15.0,,35.2,29.0
2023-09-27 12:00:00,0.11320754716981132,6.0,12.0,,28.55,30.549999999999997
2023-09-27 13:00:00,0.1320754716981132,8.0,16.0,,28.1,30.9
2023-09-27 14:00:00,0.24528301886792453,18.0,12.0,,36.2,25.0
2023-09-27 15:00:00,0.330188679245283,17.5,20.5,,41.55,20.95
2023-09-27 16:00:00,0.43396226415094336,25.0,19.0,,69.3,14.149999999999999
2023-09-27 17:00:00,0.5283018867924528,32.0,18.0,,69.30000000000001,13.6
2023-09-27 18:00:00,0.5094339622641509,34.0,12.5,,68.94999999999999,13.8
2023-09-27 19:00:00,0.660377358490566,48.0,19.0,,71.9,13.3
2023-09-27 20:00:00,0.3962264150943396,25.0,19.0,,72.8,12.6
2023-09-27 21:00:00,0.43396226415094336,27.0,16.5,,71.85,12.7
2023-09-27 22:00:00,0.32075471698113206,19.0,16.0,,73.6,12.0
2023-09-27 23:00:00,0.4433962264150943,30.0,13.5,,74.8,12.0
2023-09-28 00:00:00,0.3490566037735849,20.5,11.5,,75.45,11.7
2023-09-28 01:00:00,0.4716981132075472,30.0,11.0,,76.2,11.2
2023-09-28 02:00:00,0.4150943396226415,25.0,12.0,,76.9,11.2
2023-09-28 03:00:00,0.5660377358490566,39.0,14.0,,77.45,10.9
2023-09-28 04:00:00,0.38679245283018865,22.5,14.5,,77.5,10.6
2023-09-28 05:00:00,0.32075471698113206,20.0,17.0,,78.7,10.7
2023-09-28 06:00:00,0.4528301886792453,33.0,17.5,,75.55000000000001,10.95
2023-09-28 07:00:00,0.5660377358490566,41.0,18.0,,69.9,13.2
2023-09-28 08:00:00,0.6226415094339622,45.0,17.0,,63.6,15.7
2023-09-28 09:00:00,0.5849056603773585,40.5,19.5,,52.6,21.4
2023-09-28 10:00:00,0.3584905660377358,21.0,17.0,,44.1,23.9
2023-09-28 11:00:00,0.1509433962264151,9.0,16.0,,35.6,28.2
2023-09-28 12:00:00,0.11320754716981132,6.0,16.0,,30.5,29.5
2023-09-28 13:00:00,0.11320754716981132,6.0,9.0,,29.6,30.6
2023-09-28 14:00:00,0.1509433962264151,9.5,16.5,,30.700000000000003,29.4
2023-09-28 15:00:00,0.22641509433962265,12.0,15.0,,33.8,23.3
2023-09-28 16:00:00,0.16037735849056603,10.5,15.5,,56.75,16.8
2023-09-28 17:00:00,0.2830188679245283,18.0,12.0,,61.8,15.8
2023-09-28 18:00:00,0.3773584905660377,20.0,12.0,,65.7,15.3
2023-09-28 19:00:00,0.20754716981132074,12.0,16.5,,66.05,15.2
2023-09-28 20:00:00,0.20754716981132074,12.0,18.5,,67.55,15.1
2023-09-28 21:00:00,0.27358490566037735,16.5,18.5,,67.5,15.2
2023-09-28 22:00:00,0.21698113207547168,15.0,14.5,,65.55,15.1
2023-09-28 23:00:00,0.22641509433962265,14.0,15.5,,65.85,14.75
2023-09-29 00:00:00,0.24528301886792453,14.0,14.0,,68.2,14.2
2023-09-29 01:00:00,0.24528301886792453,14.0,17.0,,70.2,13.8
2023-09-29 02:00:00,0.2641509433962264,15.5,17.5,,71.9,13.1
2023-09-29 03:00:00,0.24528301886792453,14.0,13.5,,73.7,11.95
2023-09-29 04:00:00,0.2830188679245283,18.5,14.0,,76.05,11.149999999999999
2023-09-29 05:00:00,0.3018867924528302,18.0,16.0,,76.6,10.7
2023-09-29 06:00:00,0.5943396226415094,39.5,14.5,,76.6,10.5
2023-09-29 07:00:00,0.5471698113207547,38.0,16.0,,66.1,15.3
2023-09-29 08:00:00,0.5471698113207547,41.0,11.5,,55.650000000000006,19.55
2023-09-29 09:00:00,0.32075471698113206,23.0,20.0,,48.9,21.7
2023-09-29 10:00:00,0.18867924528301885,11.5,14.0,,43.099999999999994,22.85
2023-09-29 11:00:00,0.1509433962264151,9.0,16.0,,39.8,24.7
2023-09-29 12:00:00,0.18867924528301885,13.0,16.5,,42.75,20.65
2023-09-29 13:00:00,0.1509433962264151,8.0,18.0,,43.4,21.0
2023-09-29 14:00:00,0.1509433962264151,9.0,16.0,,42.2,22.2
2023-09-29 15:00:00,0.11320754716981132,6.0,20.5,,43.650000000000006,20.65
2023-09-29 16:00:00,0.1320754716981132,8.0,15.5,,41.900000000000006,21.5
2023-09-29 17:00:00,0.2641509433962264,17.0,14.0,,45.4,19.6
2023-09-29 18:00:00,0.20754716981132074,12.0,13.0,,51.5,17.4
2023-09-29 19:00:00,0.33962264150943394,24.0,17.0,,54.2,16.6
2023-09-29 20:00:00,0.32075471698113206,22.0,15.0,,58.5,14.8
2023-09-29 21:00:00,0.33962264150943394,28.0,16.0,,62.7,13.2
2023-09-29 22:00:00,0.3018867924528302,18.0,15.0,,65.3,12.0
2023-09-29 23:00:00,0.22641509433962265,13.0,14.5,,67.69999999999999,11.350000000000001
2023-09-30 00:00:00,0.18867924528301885,11.0,19.0,,67.9,10.9
2023-09-30 01:00:00,0.20754716981132074,14.0,17.5,,68.65,10.6
2023-09-30 02:00:00,0.22641509433962265,14.0,18.0,,72.0,9.7
2023-09-30 03:00:00,0.1981132075471698,11.0,17.5,,74.35,8.9
2023-09-30 04:00:00,0.2641509433962264,15.0,16.0,,74.7,8.4
2023-09-30 05:00:00,0.25471698113207547,15.0,17.5,,75.8,8.1
2023-09-30 06:00:00,0.5377358490566038,42.0,16.5,,76.9,8.0
2023-09-30 07:00:00,0.660377358490566,48.0,16.0,,69.4,11.0
2023-09-30 08:00:00,0.7169811320754716,47.0,17.0,,58.1,17.5
2023-09-30 09:00:00,0.4150943396226415,29.0,16.0,,46.6,21.4
2023-09-30 10:00:00,0.24528301886792453,16.0,16.0,,37.2,25.9
2023-09-30 11:00:00,0.20754716981132074,16.0,16.5,,36.2,25.55
2023-09-30 12:00:00,0.16981132075471697,9.0,14.5,,31.5,27.2
2023-09-30 13:00:00,0.11320754716981132,8.0,16.0,,30.1,28.1
2023-09-30 14:00:00,0.10377358490566037,5.5,16.0,,29.75,28.3
2023-09-30 15:00:00,0.11320754716981132,7.0,12.0,,30.5,26.2
2023-09-30 16:00:00,0.12264150943396226,7.5,18.5,,30.75,25.7
2023-09-30 17:00:00,0.1509433962264151,10.0,17.0,,37.0,21.3
2023-09-30 18:00:00,0.2830188679245283,22.0,12.0,,40.5,18.6
